127.0.0.1 - - [03/Jun/2017:13:24:14 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:34 +0530] "GET /collobrationFE/htmlpages/createnewblog.html HTTP/1.1" 200 1781
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:38 +0530] "GET /collobrationRS//ForumAllList HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:38 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:45 +0530] "GET /collobrationFE/htmlpages/Chat.html HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:45 +0530] "GET /collobrationRS/chat/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:45 +0530] "GET /collobrationRS/chat/308/enbq2b_3/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:52 +0530] "GET /collobrationRS/listapprovedblogs/ HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:52 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:52 +0530] "GET /collobrationFE/htmlpages/showallblogs.html HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:55 +0530] "GET /collobrationRS//ForumAllList HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:27:55 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:28:00 +0530] "GET /collobrationRS//ForumAllList HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:28:00 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:28:01 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:28:06 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:32:44 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:32:46 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:33:12 +0530] "GET /collobrationFE/htmlpages/myprofile.html HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:34:15 +0530] "GET /collobrationRS/listapprovedblogs/ HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:34:15 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:34:17 +0530] "GET /collobrationRS//ForumAllList HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [03/Jun/2017:13:34:17 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [03/Jun/2017:14:15:54 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 869
