127.0.0.1 - - [05/Jun/2017:14:02:35 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:02:49 +0530] "GET /collobrationFE/htmlpages/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:02:56 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:16 +0530] "GET /collobrationFE/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/controllers/usercontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 200 2712
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/controllers/Chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/service/friendservice.js HTTP/1.1" 200 4507
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/service/Chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/service/userservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationFE/common/footer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:17 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:19 +0530] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:25 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:03:52 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:22 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:23 +0530] "GET /collobrationFE/htmlpages/showallusers.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:23 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:23 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:34 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:34 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:04:35 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:09:58 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:06 +0530] "GET /collobrationRS/listapprovedblogs/ HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:06 +0530] "GET /collobrationFE/htmlpages/showallblogs.html HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:06 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:07 +0530] "GET /collobrationRS//ForumAllList HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:07 +0530] "GET /collobrationFE/htmlpages/showallforums.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:07 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:09 +0530] "GET /collobrationRS/listapprovedblogs/ HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:09 +0530] "GET /collobrationRS/CommentsList HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:38 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:43 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:43 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:10:43 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:02 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:02 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:02 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:28 +0530] "GET /collobrationFE/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:28 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:28 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:28 +0530] "GET /collobrationFE/service/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:28 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:29 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:29 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:29 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:29 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:33 +0530] "GET /collobrationFE/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:34 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:34 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:42 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:44 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:44 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:45 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:11:45 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/ HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 200 2712
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/lib/angularjs/angular.js HTTP/1.1" 200 1187559
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/lib/angularjs/sockjs.js HTTP/1.1" 200 79613
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/lib/angularjs/angular-route.js HTTP/1.1" 200 38847
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/controllers/usercontroller.js HTTP/1.1" 200 5202
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/controllers/Chatcontroller.js HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/controllers/forumcontroller.js HTTP/1.1" 200 5014
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/service/userservice.js HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/lib/angularjs/angular-cookies.js HTTP/1.1" 200 9739
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/controllers/blogcontroller.js HTTP/1.1" 200 9126
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/lib/angularjs/stomp.js HTTP/1.1" 200 16725
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/service/Chatservice.js HTTP/1.1" 200 2474
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/service/friendservice.js HTTP/1.1" 200 4507
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/service/blogservice.js HTTP/1.1" 200 6692
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:21 +0530] "GET /collobrationFE/service/forumservice.js HTTP/1.1" 200 3764
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:24 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:24 +0530] "GET /collobrationFE/common/Home.html HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:24 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:24 +0530] "GET /collobrationFE/common/footer.html HTTP/1.1" 200 677
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:24 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:28 +0530] "GET /collobrationFE/htmlpages/login.html HTTP/1.1" 200 2624
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:36 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:40 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:40 +0530] "GET /collobrationFE/htmlpages/showallusers.html HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:40 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:40 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:12:43 +0530] "GET /collobrationRS/addFriend/lala HTTP/1.1" 500 15293
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:48 +0530] "GET /collobrationFE/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:48 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:48 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:49 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:54 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:54 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:16:54 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:34 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:36 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:36 +0530] "GET /collobrationFE/htmlpages/showallusers.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:36 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:36 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:18:39 +0530] "GET /collobrationRS/addFriend/lala HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:23:15 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:23:22 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:23:24 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:23:24 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:23:24 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:24:42 +0530] "GET /collobrationRS/addFriend/lala HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:25:40 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:26:02 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:26:03 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:26:03 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:26:03 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:26:41 +0530] "GET /collobrationRS/addFriend/lala HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:30 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationFE/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationFE/service/friendservice.js HTTP/1.1" 200 4507
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 183
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:42 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:51 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:53 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:53 +0530] "GET /collobrationFE/htmlpages/showallusers.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:53 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:29:53 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:31:25 +0530] "GET /collobrationRS/addFriend/mkc123 HTTP/1.1" 500 15325
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:32:25 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 181
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:32:27 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:32:27 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:32:27 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 181
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:32:57 +0530] "GET /collobrationRS/addFriend/santosh123 HTTP/1.1" 500 15325
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:07 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:29 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:32 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:34 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:34 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:40:34 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:13 +0530] "GET /collobrationRS/addFriend/santosh123 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:33 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/ HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/lib/angularjs/stomp.js HTTP/1.1" 200 16725
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/lib/angularjs/angular-cookies.js HTTP/1.1" 200 9739
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/lib/angularjs/sockjs.js HTTP/1.1" 200 79613
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 200 2712
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/lib/angularjs/angular.js HTTP/1.1" 200 1187559
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/controllers/blogcontroller.js HTTP/1.1" 200 9126
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/controllers/forumcontroller.js HTTP/1.1" 200 5014
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/controllers/Chatcontroller.js HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/controllers/usercontroller.js HTTP/1.1" 200 5202
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/lib/angularjs/angular-route.js HTTP/1.1" 200 38847
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/controllers/friendcontroller.js HTTP/1.1" 200 4832
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/service/blogservice.js HTTP/1.1" 200 6692
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/service/Chatservice.js HTTP/1.1" 200 2474
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/service/forumservice.js HTTP/1.1" 200 3764
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/service/userservice.js HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:46 +0530] "GET /collobrationFE/service/friendservice.js HTTP/1.1" 200 4507
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:48 +0530] "GET /collobrationFE/common/header.html HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:48 +0530] "GET /collobrationFE/common/footer.html HTTP/1.1" 200 677
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:48 +0530] "GET /collobrationFE/common/Home.html HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:48 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:48 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:53 +0530] "GET /collobrationFE/htmlpages/login.html HTTP/1.1" 200 2624
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:43:57 +0530] "POST /collobrationRS/login HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:02 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:02 +0530] "GET /collobrationFE/htmlpages/showallusers.html HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:02 +0530] "GET /collobrationRS/getAllUsers HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:02 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:23 +0530] "GET /collobrationRS/addFriend/mkc123 HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:32 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:33 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:51 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:44:53 +0530] "GET /collobrationRS/myFriends HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:46:46 +0530] "GET /collobrationRS/logout HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/ HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/lib/angularjs/angular.js HTTP/1.1" 200 1187559
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/lib/angularjs/stomp.js HTTP/1.1" 200 16725
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/lib/angularjs/angular-cookies.js HTTP/1.1" 200 9739
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/lib/angularjs/angular-route.js HTTP/1.1" 200 38847
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/lib/angularjs/sockjs.js HTTP/1.1" 200 79613
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/js/app.js HTTP/1.1" 200 2712
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/controllers/usercontroller.js HTTP/1.1" 200 5202
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/controllers/blogcontroller.js HTTP/1.1" 200 9126
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:47:06 +0530] "GET /collobrationFE/controllers/forumcontroller.js HTTP/1.1" 200 5014
